id_apolice,id_veiculo,cpf_segurado,data_inicio_vigencia,cobertura
2553,1553,CPF_588,2026-02-25,Terceiros
2554,1554,CPF_351,2025-08-29,Total
2555,1555,CPF_147,2025-06-20,Total
2556,1556,CPF_24,2025-05-31,Roubo/Furto
2557,1557,CPF_68,2025-04-10,Total
2558,1558,CPF_372,2025-12-09,Total
2559,1559,CPF_242,2025-08-11,Total
2560,1560,CPF_795,2025-09-01,Roubo/Furto
2561,1561,CPF_326,2025-09-05,Roubo/Furto
2562,1562,CPF_214,2025-12-14,Terceiros
2563,1563,CPF_21,2025-07-08,Terceiros
2564,1564,CPF_387,2025-06-30,Roubo/Furto
2565,1565,CPF_726,2025-12-05,Roubo/Furto
2566,1566,CPF_418,2025-11-13,Terceiros
2567,1567,CPF_530,2026-01-02,Terceiros
2568,1568,CPF_15,2025-07-25,Total
2569,1569,CPF_452,2025-11-01,Terceiros
2570,1570,CPF_681,2025-09-16,Roubo/Furto
2571,1571,CPF_633,2025-12-07,Roubo/Furto
2572,1572,CPF_648,2025-11-12,Roubo/Furto
2573,1573,CPF_928,2025-12-27,Total
2574,1574,CPF_18,2026-03-17,Roubo/Furto
2575,1575,CPF_987,2026-02-10,Terceiros
2576,1576,CPF_421,2026-03-11,Total
2577,1577,CPF_417,2026-03-08,Terceiros
2578,1578,CPF_210,2025-12-07,Total
2579,1579,CPF_583,2026-03-15,Roubo/Furto
2580,1580,CPF_637,2026-03-08,Total
2581,1581,CPF_540,2025-12-02,Total
2582,1582,CPF_709,2025-12-15,Terceiros
2583,1583,CPF_484,2025-05-28,Terceiros
2584,1584,CPF_709,2025-12-29,Terceiros
2585,1585,CPF_105,2025-09-14,Total
2586,1586,CPF_253,2025-05-02,Total
2587,1587,CPF_868,2025-11-29,Terceiros
2588,1588,CPF_971,2025-07-24,Terceiros
2589,1589,CPF_457,2025-12-24,Roubo/Furto
2590,1590,CPF_0,2026-01-10,Roubo/Furto
2591,1591,CPF_239,2025-07-14,Terceiros
2592,1592,CPF_202,2026-01-14,Terceiros
2593,1593,CPF_505,2026-04-05,Total
2594,1594,CPF_128,2025-08-31,Roubo/Furto
2595,1595,CPF_479,2025-04-26,Roubo/Furto
2596,1596,CPF_693,2025-12-13,Terceiros
2597,1597,CPF_335,2025-09-13,Roubo/Furto
2598,1598,CPF_226,2025-08-18,Roubo/Furto
2599,1599,CPF_232,2025-06-15,Total
2600,1600,CPF_834,2025-10-14,Total
2601,1601,CPF_928,2025-11-17,Terceiros
2602,1602,CPF_723,2025-11-27,Terceiros
2603,1603,CPF_253,2026-01-23,Roubo/Furto
2604,1604,CPF_783,2025-06-21,Roubo/Furto
2605,1605,CPF_975,2025-11-28,Roubo/Furto
2606,1606,CPF_747,2025-07-29,Terceiros
2607,1607,CPF_345,2025-07-02,Roubo/Furto
2608,1608,CPF_636,2026-01-28,Total
2609,1609,CPF_697,2025-07-03,Terceiros
2610,1610,CPF_698,2025-06-25,Terceiros
2611,1611,CPF_700,2025-07-04,Total
2612,1612,CPF_54,2026-01-27,Terceiros
2613,1613,CPF_28,2026-02-14,Roubo/Furto
2614,1614,CPF_944,2026-03-10,Terceiros
2615,1615,CPF_681,2025-12-30,Roubo/Furto
2616,1616,CPF_818,2026-03-15,Roubo/Furto
2617,1617,CPF_617,2025-12-19,Terceiros
2618,1618,CPF_559,2025-06-13,Roubo/Furto
2619,1619,CPF_368,2025-06-17,Terceiros
2620,1620,CPF_280,2025-11-11,Roubo/Furto
2621,1621,CPF_585,2025-07-03,Roubo/Furto
2622,1622,CPF_168,2025-07-18,Total
2623,1623,CPF_51,2026-04-04,Total
2624,1624,CPF_805,2025-11-18,Roubo/Furto
2625,1625,CPF_956,2025-07-13,Roubo/Furto
2626,1626,CPF_877,2025-06-28,Total
2627,1627,CPF_644,2025-08-30,Terceiros
2628,1628,CPF_262,2025-06-11,Total
2629,1629,CPF_628,2025-04-28,Total
2630,1630,CPF_966,2025-11-21,Terceiros
2631,1631,CPF_334,2026-02-02,Roubo/Furto
2632,1632,CPF_588,2025-12-09,Terceiros
2633,1633,CPF_379,2026-02-19,Terceiros
2634,1634,CPF_549,2025-06-28,Total
2635,1635,CPF_265,2025-05-22,Terceiros
2636,1636,CPF_717,2025-04-27,Roubo/Furto
2637,1637,CPF_377,2025-06-13,Roubo/Furto
2638,1638,CPF_959,2026-01-03,Terceiros
2639,1639,CPF_650,2026-03-26,Total
2640,1640,CPF_772,2025-11-21,Total
2641,1641,CPF_380,2026-03-07,Total
2642,1642,CPF_540,2025-05-06,Terceiros
2643,1643,CPF_53,2025-05-03,Terceiros
2644,1644,CPF_718,2025-11-04,Roubo/Furto
2645,1645,CPF_775,2025-09-26,Total
2646,1646,CPF_235,2025-09-30,Roubo/Furto
2647,1647,CPF_9,2025-12-11,Roubo/Furto
2648,1648,CPF_396,2025-10-09,Roubo/Furto
2649,1649,CPF_840,2025-05-12,Total
2650,1650,CPF_45,2026-03-05,Total
2651,1651,CPF_272,2025-08-03,Total
2652,1652,CPF_354,2025-12-16,Roubo/Furto
2653,1653,CPF_526,2025-06-12,Terceiros
2654,1654,CPF_321,2026-01-08,Roubo/Furto
2655,1655,CPF_824,2025-09-07,Terceiros
2656,1656,CPF_845,2026-01-14,Total
2657,1657,CPF_762,2025-04-21,Total
2658,1658,CPF_624,2025-10-13,Roubo/Furto
2659,1659,CPF_326,2025-12-13,Terceiros
2660,1660,CPF_497,2025-08-23,Total
2661,1661,CPF_256,2026-02-26,Roubo/Furto
2662,1662,CPF_410,2025-07-11,Roubo/Furto
2663,1663,CPF_112,2025-10-18,Terceiros
2664,1664,CPF_501,2025-12-11,Total
2665,1665,CPF_266,2025-11-06,Roubo/Furto
2666,1666,CPF_530,2025-06-09,Roubo/Furto
2667,1667,CPF_983,2025-07-02,Terceiros
2668,1668,CPF_668,2025-09-30,Roubo/Furto
2669,1669,CPF_454,2026-03-10,Terceiros
2670,1670,CPF_150,2026-02-13,Terceiros
2671,1671,CPF_780,2025-09-21,Roubo/Furto
2672,1672,CPF_611,2025-11-23,Roubo/Furto
2673,1673,CPF_993,2026-01-29,Roubo/Furto
2674,1674,CPF_747,2025-10-28,Terceiros
2675,1675,CPF_770,2026-01-22,Roubo/Furto
2676,1676,CPF_704,2026-03-17,Terceiros
2677,1677,CPF_706,2025-07-06,Roubo/Furto
2678,1678,CPF_140,2025-05-03,Total
2679,1679,CPF_52,2025-07-22,Terceiros
2680,1680,CPF_558,2026-03-24,Terceiros
2681,1681,CPF_153,2026-02-09,Total
2682,1682,CPF_245,2025-10-14,Terceiros
2683,1683,CPF_977,2025-07-28,Terceiros
2684,1684,CPF_563,2025-06-07,Total
2685,1685,CPF_92,2025-05-21,Terceiros
2686,1686,CPF_993,2025-12-19,Roubo/Furto
2687,1687,CPF_242,2026-03-19,Total
2688,1688,CPF_204,2026-02-18,Roubo/Furto
2689,1689,CPF_70,2026-01-26,Terceiros
2690,1690,CPF_363,2026-02-25,Terceiros
2691,1691,CPF_622,2025-10-15,Terceiros
2692,1692,CPF_898,2026-01-29,Terceiros
2693,1693,CPF_553,2025-12-12,Terceiros
2694,1694,CPF_858,2025-05-27,Roubo/Furto
2695,1695,CPF_790,2025-12-12,Total
2696,1696,CPF_614,2025-12-17,Total
2697,1697,CPF_827,2025-12-06,Terceiros
2698,1698,CPF_119,2025-04-19,Roubo/Furto
2699,1699,CPF_813,2026-01-04,Total
2700,1700,CPF_405,2025-10-06,Terceiros
2701,1701,CPF_896,2026-03-28,Roubo/Furto
2702,1702,CPF_317,2026-03-03,Total
2703,1703,CPF_266,2026-02-05,Total
2704,1704,CPF_950,2025-06-27,Total
2705,1705,CPF_963,2025-07-30,Total
2706,1706,CPF_827,2026-03-12,Total
2707,1707,CPF_330,2025-12-21,Roubo/Furto
2708,1708,CPF_951,2026-01-13,Terceiros
2709,1709,CPF_829,2025-07-30,Roubo/Furto
2710,1710,CPF_757,2025-06-14,Total
2711,1711,CPF_912,2025-05-02,Roubo/Furto
2712,1712,CPF_959,2026-01-20,Roubo/Furto
2713,1713,CPF_372,2025-06-18,Terceiros
2714,1714,CPF_17,2025-11-04,Terceiros
2715,1715,CPF_357,2026-02-04,Roubo/Furto
2716,1716,CPF_180,2025-10-08,Terceiros
2717,1717,CPF_473,2025-12-01,Terceiros
2718,1718,CPF_387,2025-07-18,Terceiros
2719,1719,CPF_337,2026-03-23,Terceiros
2720,1720,CPF_942,2026-03-30,Roubo/Furto
2721,1721,CPF_190,2025-08-31,Total
2722,1722,CPF_434,2025-10-26,Roubo/Furto
2723,1723,CPF_394,2026-03-01,Roubo/Furto
2724,1724,CPF_99,2025-12-08,Total
2725,1725,CPF_393,2026-02-14,Roubo/Furto
2726,1726,CPF_776,2026-01-21,Roubo/Furto
2727,1727,CPF_798,2025-09-09,Total
2728,1728,CPF_218,2025-12-20,Total
2729,1729,CPF_518,2025-08-16,Total
2730,1730,CPF_722,2025-10-29,Terceiros
2731,1731,CPF_811,2025-12-01,Total
2732,1732,CPF_287,2025-05-03,Total
2733,1733,CPF_305,2025-08-05,Total
2734,1734,CPF_400,2025-09-29,Terceiros
2735,1735,CPF_993,2025-11-03,Terceiros
2736,1736,CPF_414,2025-04-28,Total
2737,1737,CPF_286,2026-03-29,Total
2738,1738,CPF_82,2025-11-06,Terceiros
2739,1739,CPF_868,2025-08-26,Roubo/Furto
2740,1740,CPF_189,2026-03-15,Total
2741,1741,CPF_643,2025-10-19,Roubo/Furto
2742,1742,CPF_56,2026-01-15,Total
2743,1743,CPF_861,2025-10-03,Total
2744,1744,CPF_737,2026-01-05,Roubo/Furto
2745,1745,CPF_10,2025-06-23,Terceiros
2746,1746,CPF_20,2025-07-07,Total
2747,1747,CPF_149,2026-03-20,Roubo/Furto
2748,1748,CPF_539,2025-12-19,Total
2749,1749,CPF_504,2025-04-17,Roubo/Furto
2750,1750,CPF_158,2025-04-16,Roubo/Furto
2751,1751,CPF_441,2025-07-13,Total
2752,1752,CPF_55,2025-09-06,Total
2753,1753,CPF_928,2026-02-05,Terceiros
2754,1754,CPF_815,2026-04-02,Roubo/Furto
2755,1755,CPF_787,2026-02-07,Roubo/Furto
2756,1756,CPF_513,2025-05-13,Terceiros
2757,1757,CPF_314,2025-08-05,Total
2758,1758,CPF_322,2025-04-15,Terceiros
2759,1759,CPF_476,2026-03-01,Terceiros
2760,1760,CPF_585,2025-06-11,Terceiros
2761,1761,CPF_845,2026-01-13,Total
2762,1762,CPF_824,2025-07-04,Terceiros
2763,1763,CPF_71,2026-04-01,Terceiros
2764,1764,CPF_996,2025-08-07,Roubo/Furto
2765,1765,CPF_998,2025-04-29,Terceiros
2766,1766,CPF_62,2026-03-11,Total
2767,1767,CPF_961,2025-10-10,Terceiros
2768,1768,CPF_269,2026-01-22,Total
2769,1769,CPF_105,2026-01-08,Roubo/Furto
2770,1770,CPF_713,2026-02-13,Roubo/Furto
2771,1771,CPF_25,2025-08-21,Terceiros
2772,1772,CPF_871,2026-02-04,Total
2773,1773,CPF_574,2025-12-08,Terceiros
2774,1774,CPF_103,2026-01-07,Roubo/Furto
2775,1775,CPF_794,2025-08-15,Terceiros
2776,1776,CPF_212,2026-03-22,Terceiros
2777,1777,CPF_285,2025-04-12,Total
2778,1778,CPF_717,2025-10-07,Roubo/Furto
2779,1779,CPF_260,2025-08-13,Total
2780,1780,CPF_654,2025-11-13,Terceiros
2781,1781,CPF_823,2025-06-07,Roubo/Furto
2782,1782,CPF_445,2026-02-01,Roubo/Furto
2783,1783,CPF_569,2025-09-16,Terceiros
2784,1784,CPF_439,2025-09-20,Terceiros
2785,1785,CPF_651,2025-08-11,Total
2786,1786,CPF_138,2025-12-19,Terceiros
2787,1787,CPF_524,2025-07-30,Terceiros
2788,1788,CPF_843,2025-12-16,Roubo/Furto
2789,1789,CPF_146,2025-09-29,Roubo/Furto
2790,1790,CPF_873,2026-02-20,Roubo/Furto
2791,1791,CPF_738,2026-02-16,Terceiros
2792,1792,CPF_947,2025-12-25,Terceiros
2793,1793,CPF_45,2025-11-10,Roubo/Furto
2794,1794,CPF_314,2026-01-09,Total
2795,1795,CPF_112,2025-12-20,Roubo/Furto
2796,1796,CPF_101,2025-12-18,Terceiros
2797,1797,CPF_606,2025-11-23,Roubo/Furto
2798,1798,CPF_746,2025-10-06,Roubo/Furto
2799,1799,CPF_283,2025-06-06,Roubo/Furto
2800,1800,CPF_454,2026-02-06,Terceiros
2801,1801,CPF_911,2025-06-20,Roubo/Furto
2802,1802,CPF_880,2025-04-24,Terceiros
2803,1803,CPF_513,2026-03-15,Roubo/Furto
2804,1804,CPF_126,2025-10-25,Terceiros
2805,1805,CPF_159,2025-09-07,Total
2806,1806,CPF_645,2025-07-22,Roubo/Furto
2807,1807,CPF_496,2025-10-16,Total
2808,1808,CPF_253,2026-03-17,Roubo/Furto
2809,1809,CPF_86,2025-10-15,Roubo/Furto
2810,1810,CPF_861,2025-09-28,Roubo/Furto
2811,1811,CPF_141,2025-09-29,Terceiros
2812,1812,CPF_440,2025-12-30,Roubo/Furto
2813,1813,CPF_783,2026-01-15,Roubo/Furto
2814,1814,CPF_828,2025-08-17,Total
2815,1815,CPF_12,2025-12-22,Total
2816,1816,CPF_964,2026-02-09,Terceiros
2817,1817,CPF_497,2026-03-25,Terceiros
2818,1818,CPF_879,2025-12-13,Terceiros
2819,1819,CPF_841,2026-01-14,Total
2820,1820,CPF_605,2025-11-10,Terceiros
2821,1821,CPF_699,2026-02-11,Terceiros
2822,1822,CPF_490,2025-05-16,Terceiros
2823,1823,CPF_14,2026-03-16,Roubo/Furto
2824,1824,CPF_178,2025-09-30,Roubo/Furto
2825,1825,CPF_872,2025-09-10,Terceiros
2826,1826,CPF_735,2025-11-23,Total
2827,1827,CPF_581,2025-05-26,Total
2828,1828,CPF_374,2025-04-08,Total
2829,1829,CPF_787,2026-01-06,Total
2830,1830,CPF_68,2025-07-01,Terceiros
2831,1831,CPF_54,2025-12-26,Total
2832,1832,CPF_959,2026-02-11,Terceiros
2833,1833,CPF_362,2025-12-14,Roubo/Furto
2834,1834,CPF_7,2025-11-29,Terceiros
2835,1835,CPF_374,2025-12-06,Terceiros
2836,1836,CPF_841,2026-03-19,Terceiros
2837,1837,CPF_28,2025-06-12,Roubo/Furto
2838,1838,CPF_975,2025-09-05,Roubo/Furto
2839,1839,CPF_690,2025-12-05,Roubo/Furto
2840,1840,CPF_390,2025-10-12,Roubo/Furto
2841,1841,CPF_721,2025-11-16,Total
2842,1842,CPF_158,2025-06-26,Total
2843,1843,CPF_348,2025-07-10,Roubo/Furto
2844,1844,CPF_996,2025-08-27,Terceiros
2845,1845,CPF_257,2025-12-07,Roubo/Furto
2846,1846,CPF_339,2025-08-22,Roubo/Furto
2847,1847,CPF_871,2025-06-07,Total
2848,1848,CPF_710,2025-06-01,Terceiros
2849,1849,CPF_621,2025-08-16,Terceiros
2850,1850,CPF_881,2025-10-19,Total
2851,1851,CPF_25,2026-02-25,Roubo/Furto
2852,1852,CPF_950,2026-03-15,Terceiros
2853,1853,CPF_49,2025-10-25,Total
2854,1854,CPF_996,2025-08-19,Total
2855,1855,CPF_525,2026-01-19,Terceiros
2856,1856,CPF_436,2026-03-28,Total
2857,1857,CPF_149,2025-05-05,Terceiros
2858,1858,CPF_361,2026-01-19,Total
2859,1859,CPF_815,2025-11-11,Terceiros
2860,1860,CPF_113,2025-06-01,Terceiros
2861,1861,CPF_270,2026-01-23,Terceiros
2862,1862,CPF_296,2025-11-21,Roubo/Furto
2863,1863,CPF_915,2025-05-10,Total
2864,1864,CPF_345,2025-06-11,Terceiros
2865,1865,CPF_175,2025-11-29,Terceiros
2866,1866,CPF_105,2026-01-04,Total
2867,1867,CPF_504,2025-10-28,Terceiros
2868,1868,CPF_660,2025-07-05,Terceiros
2869,1869,CPF_926,2025-07-17,Total
2870,1870,CPF_685,2025-11-05,Terceiros
2871,1871,CPF_506,2025-07-01,Total
2872,1872,CPF_544,2025-11-22,Roubo/Furto
2873,1873,CPF_295,2025-12-23,Total
2874,1874,CPF_580,2025-10-20,Terceiros
2875,1875,CPF_620,2025-04-14,Total
2876,1876,CPF_221,2025-05-06,Terceiros
2877,1877,CPF_416,2026-01-17,Total
2878,1878,CPF_443,2025-09-18,Roubo/Furto
2879,1879,CPF_22,2025-09-17,Terceiros
2880,1880,CPF_404,2025-12-26,Terceiros
2881,1881,CPF_422,2025-08-05,Terceiros
2882,1882,CPF_798,2025-07-02,Total
2883,1883,CPF_122,2025-11-08,Total
2884,1884,CPF_861,2026-03-23,Total
2885,1885,CPF_198,2026-03-15,Total
2886,1886,CPF_531,2025-10-27,Total
2887,1887,CPF_960,2026-01-18,Roubo/Furto
2888,1888,CPF_271,2025-12-13,Roubo/Furto
2889,1889,CPF_676,2025-07-29,Terceiros
2890,1890,CPF_663,2025-09-04,Roubo/Furto
2891,1891,CPF_940,2025-08-31,Total
2892,1892,CPF_161,2025-09-05,Total
2893,1893,CPF_339,2025-11-14,Total
2894,1894,CPF_978,2025-09-15,Total
2895,1895,CPF_884,2025-07-12,Roubo/Furto
2896,1896,CPF_263,2026-03-31,Roubo/Furto
2897,1897,CPF_586,2026-03-05,Roubo/Furto
2898,1898,CPF_479,2025-06-30,Terceiros
2899,1899,CPF_834,2025-08-02,Total
2900,1900,CPF_313,2025-11-12,Total
2901,1901,CPF_562,2025-07-27,Terceiros
2902,1902,CPF_231,2025-12-29,Terceiros
2903,1903,CPF_423,2026-01-08,Roubo/Furto
2904,1904,CPF_914,2025-11-04,Total
2905,1905,CPF_958,2025-12-03,Terceiros
2906,1906,CPF_217,2025-05-22,Total
2907,1907,CPF_691,2025-07-01,Roubo/Furto
2908,1908,CPF_131,2026-01-10,Roubo/Furto
2909,1909,CPF_995,2025-10-15,Roubo/Furto
2910,1910,CPF_344,2026-01-20,Terceiros
2911,1911,CPF_288,2025-05-04,Roubo/Furto
2912,1912,CPF_973,2025-12-02,Roubo/Furto
2913,1913,CPF_966,2026-03-10,Total
2914,1914,CPF_537,2025-06-09,Terceiros
2915,1915,CPF_783,2026-04-05,Total
2916,1916,CPF_50,2026-02-28,Terceiros
2917,1917,CPF_248,2025-08-05,Total
2918,1918,CPF_907,2025-12-09,Terceiros
2919,1919,CPF_862,2025-06-07,Roubo/Furto
2920,1920,CPF_87,2025-07-02,Roubo/Furto
2921,1921,CPF_634,2025-04-12,Roubo/Furto
2922,1922,CPF_391,2025-07-08,Terceiros
2923,1923,CPF_612,2025-07-13,Roubo/Furto
2924,1924,CPF_523,2025-11-04,Roubo/Furto
2925,1925,CPF_163,2025-07-07,Total
2926,1926,CPF_717,2025-04-26,Terceiros
2927,1927,CPF_210,2026-01-12,Terceiros
2928,1928,CPF_235,2025-07-09,Roubo/Furto
2929,1929,CPF_201,2026-03-30,Total
2930,1930,CPF_591,2025-04-26,Roubo/Furto
2931,1931,CPF_458,2026-03-22,Roubo/Furto
2932,1932,CPF_746,2025-12-07,Terceiros
2933,1933,CPF_765,2025-07-14,Terceiros
2934,1934,CPF_431,2025-11-24,Terceiros
2935,1935,CPF_32,2025-05-04,Total
2936,1936,CPF_356,2025-11-23,Total
2937,1937,CPF_519,2025-11-26,Total
2938,1938,CPF_26,2026-03-06,Roubo/Furto
2939,1939,CPF_541,2025-06-11,Total
2940,1940,CPF_523,2025-05-13,Terceiros
2941,1941,CPF_475,2025-10-27,Total
2942,1942,CPF_12,2025-07-01,Roubo/Furto
2943,1943,CPF_840,2025-06-11,Roubo/Furto
2944,1944,CPF_874,2025-07-12,Roubo/Furto
2945,1945,CPF_88,2025-07-14,Roubo/Furto
2946,1946,CPF_536,2025-07-11,Roubo/Furto
2947,1947,CPF_509,2025-08-06,Roubo/Furto
2948,1948,CPF_939,2025-06-30,Terceiros
2949,1949,CPF_79,2025-06-27,Roubo/Furto
2950,1950,CPF_73,2025-04-16,Roubo/Furto
2951,1951,CPF_984,2025-06-30,Total
2952,1952,CPF_389,2025-05-30,Roubo/Furto
2953,1953,CPF_807,2026-03-27,Terceiros
2954,1954,CPF_442,2025-11-09,Terceiros
2955,1955,CPF_30,2025-10-15,Roubo/Furto
2956,1956,CPF_384,2026-02-13,Roubo/Furto
2957,1957,CPF_141,2025-07-05,Terceiros
2958,1958,CPF_115,2025-09-10,Roubo/Furto
2959,1959,CPF_845,2026-01-22,Terceiros
2960,1960,CPF_333,2026-02-17,Terceiros
2961,1961,CPF_496,2026-01-26,Roubo/Furto
2962,1962,CPF_814,2025-08-11,Roubo/Furto
2963,1963,CPF_863,2025-10-13,Terceiros
2964,1964,CPF_372,2026-03-29,Total
2965,1965,CPF_694,2026-01-12,Total
2966,1966,CPF_984,2025-04-26,Terceiros
2967,1967,CPF_911,2026-04-01,Roubo/Furto
2968,1968,CPF_691,2025-09-22,Terceiros
2969,1969,CPF_761,2025-08-31,Roubo/Furto
2970,1970,CPF_496,2026-03-02,Terceiros
2971,1971,CPF_201,2026-03-22,Terceiros
2972,1972,CPF_308,2025-12-12,Total
2973,1973,CPF_751,2026-01-21,Terceiros
2974,1974,CPF_175,2025-10-27,Terceiros
2975,1975,CPF_141,2025-05-17,Roubo/Furto
2976,1976,CPF_345,2025-05-18,Roubo/Furto
2977,1977,CPF_552,2025-08-25,Roubo/Furto
2978,1978,CPF_991,2025-06-19,Total
2979,1979,CPF_560,2025-11-28,Terceiros
2980,1980,CPF_232,2025-12-06,Roubo/Furto
2981,1981,CPF_178,2026-03-19,Terceiros
2982,1982,CPF_907,2025-07-18,Terceiros
2983,1983,CPF_264,2025-07-05,Terceiros
2984,1984,CPF_721,2025-10-29,Terceiros
2985,1985,CPF_193,2025-06-06,Roubo/Furto
2986,1986,CPF_132,2026-02-05,Total
2987,1987,CPF_449,2026-02-09,Terceiros
2988,1988,CPF_725,2025-10-11,Terceiros
2989,1989,CPF_129,2026-01-26,Terceiros
2990,1990,CPF_833,2025-04-12,Roubo/Furto
2991,1991,CPF_626,2025-09-22,Roubo/Furto
2992,1992,CPF_216,2025-12-18,Terceiros
2993,1993,CPF_532,2025-11-17,Total
2994,1994,CPF_667,2025-11-14,Total
2995,1995,CPF_442,2025-10-09,Terceiros
2996,1996,CPF_940,2026-03-07,Total
2997,1997,CPF_715,2025-12-24,Terceiros
2998,1998,CPF_179,2025-10-14,Total
2999,1999,CPF_172,2025-06-12,Terceiros
3000,2000,CPF_413,2025-10-21,Terceiros
3001,2001,CPF_460,2025-07-16,Total
3002,2002,CPF_728,2025-10-01,Terceiros
3003,2003,CPF_707,2025-05-15,Roubo/Furto
3004,2004,CPF_654,2026-01-15,Terceiros
3005,2005,CPF_927,2025-09-03,Total
3006,2006,CPF_384,2025-06-04,Total
3007,2007,CPF_824,2025-04-18,Total
3008,2008,CPF_347,2025-11-22,Terceiros
3009,2009,CPF_181,2025-04-19,Total
3010,2010,CPF_789,2025-08-05,Total
3011,2011,CPF_798,2025-04-22,Roubo/Furto
3012,2012,CPF_606,2025-12-07,Roubo/Furto
3013,2013,CPF_263,2026-01-19,Terceiros
3014,2014,CPF_735,2026-02-11,Roubo/Furto
3015,2015,CPF_475,2025-06-16,Roubo/Furto
3016,2016,CPF_332,2025-08-10,Total
3017,2017,CPF_446,2025-07-29,Terceiros
3018,2018,CPF_994,2025-05-03,Roubo/Furto
3019,2019,CPF_910,2026-03-07,Total
3020,2020,CPF_716,2025-08-19,Total
3021,2021,CPF_383,2025-06-24,Total
3022,2022,CPF_476,2025-07-06,Roubo/Furto
3023,2023,CPF_174,2025-05-23,Roubo/Furto
3024,2024,CPF_55,2025-12-29,Roubo/Furto
3025,2025,CPF_619,2025-06-25,Terceiros
3026,2026,CPF_510,2026-02-16,Total
3027,2027,CPF_635,2025-11-09,Total
3028,2028,CPF_861,2026-02-18,Total
3029,2029,CPF_368,2025-04-15,Roubo/Furto
3030,2030,CPF_63,2026-01-13,Total
3031,2031,CPF_151,2025-07-11,Roubo/Furto
3032,2032,CPF_142,2025-09-13,Total
3033,2033,CPF_743,2025-06-09,Total
3034,2034,CPF_926,2026-01-26,Terceiros
3035,2035,CPF_344,2025-05-28,Terceiros
3036,2036,CPF_191,2025-07-23,Total
3037,2037,CPF_807,2025-08-10,Total
3038,2038,CPF_635,2025-05-30,Terceiros
3039,2039,CPF_466,2025-08-07,Total
3040,2040,CPF_38,2025-04-09,Total
3041,2041,CPF_311,2025-05-29,Roubo/Furto
3042,2042,CPF_776,2025-08-14,Roubo/Furto
3043,2043,CPF_1,2025-12-30,Roubo/Furto
3044,2044,CPF_814,2025-10-12,Terceiros
3045,2045,CPF_201,2025-05-08,Roubo/Furto
3046,2046,CPF_315,2025-08-26,Roubo/Furto
3047,2047,CPF_525,2026-01-16,Roubo/Furto
3048,2048,CPF_63,2025-09-26,Terceiros
3049,2049,CPF_493,2025-06-09,Roubo/Furto
3050,2050,CPF_302,2025-09-18,Total
3051,2051,CPF_1,2025-06-12,Roubo/Furto
3052,2052,CPF_482,2025-12-08,Total
3053,2053,CPF_944,2025-08-29,Roubo/Furto
3054,2054,CPF_906,2025-10-08,Roubo/Furto
3055,2055,CPF_917,2025-06-14,Total
3056,2056,CPF_776,2025-05-21,Roubo/Furto
3057,2057,CPF_48,2025-04-13,Roubo/Furto
3058,2058,CPF_300,2025-11-21,Terceiros
3059,2059,CPF_114,2025-12-15,Total
3060,2060,CPF_169,2025-05-19,Total
3061,2061,CPF_254,2026-01-23,Roubo/Furto
3062,2062,CPF_43,2025-06-04,Terceiros
3063,2063,CPF_319,2026-03-17,Roubo/Furto
3064,2064,CPF_573,2026-01-28,Total
3065,2065,CPF_453,2025-04-16,Terceiros
3066,2066,CPF_204,2025-05-25,Roubo/Furto
3067,2067,CPF_127,2025-05-31,Roubo/Furto
3068,2068,CPF_352,2025-06-11,Total
3069,2069,CPF_802,2025-10-28,Total
3070,2070,CPF_178,2025-11-20,Terceiros
3071,2071,CPF_753,2025-12-08,Total
3072,2072,CPF_772,2025-11-30,Terceiros
3073,2073,CPF_311,2025-06-24,Total
3074,2074,CPF_482,2025-06-05,Total
3075,2075,CPF_165,2025-07-23,Total
3076,2076,CPF_931,2026-02-16,Total
3077,2077,CPF_903,2026-02-03,Roubo/Furto
3078,2078,CPF_595,2025-07-06,Roubo/Furto
3079,2079,CPF_17,2025-12-25,Total
3080,2080,CPF_457,2026-02-10,Terceiros
3081,2081,CPF_561,2025-05-02,Terceiros
3082,2082,CPF_235,2025-12-05,Terceiros
3083,2083,CPF_731,2025-12-10,Terceiros
3084,2084,CPF_59,2025-12-01,Total
3085,2085,CPF_321,2025-10-03,Total
3086,2086,CPF_408,2026-01-28,Total
3087,2087,CPF_576,2025-11-14,Terceiros
3088,2088,CPF_504,2025-07-12,Roubo/Furto
3089,2089,CPF_177,2026-01-16,Terceiros
3090,2090,CPF_90,2026-02-01,Terceiros
3091,2091,CPF_582,2025-08-06,Terceiros
3092,2092,CPF_225,2025-09-13,Total
3093,2093,CPF_356,2026-03-03,Total
3094,2094,CPF_186,2025-11-10,Total
3095,2095,CPF_937,2025-07-26,Terceiros
3096,2096,CPF_841,2026-01-21,Terceiros
3097,2097,CPF_99,2025-08-28,Total
3098,2098,CPF_372,2026-01-04,Roubo/Furto
3099,2099,CPF_290,2025-09-08,Total
3100,2100,CPF_101,2025-10-11,Terceiros
3101,2101,CPF_201,2025-06-25,Roubo/Furto
3102,2102,CPF_700,2025-07-04,Terceiros
3103,2103,CPF_271,2025-06-26,Total
3104,2104,CPF_83,2025-11-21,Roubo/Furto
3105,2105,CPF_56,2025-04-11,Roubo/Furto
3106,2106,CPF_737,2025-10-14,Total
3107,2107,CPF_308,2025-04-16,Roubo/Furto
3108,2108,CPF_696,2026-01-27,Roubo/Furto
3109,2109,CPF_393,2025-10-19,Total
